,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
99,0.9470135338637752,34.10787671232877,3158.0,0.0,144.0,58.0,62.0,116.0,148.0,23.0,86.0,120.0,90.0,182.0,129.0,281.0,152.0,67.0
100,0.9924610657749804,0.17413113579362235,4062.0,57.0,44.0,41.0,47.0,38.0,54.0,96.0,31.0,64.0,28.0,90.0,87.0,73.0,51.0,34.0
101,0.956550696622521,24.54348623853211,3785.0,59.0,50.0,0.0,53.0,37.0,43.0,31.0,65.0,41.0,47.0,400.0,200.0,74.0,49.0,233.0
102,0.9905389365449838,3.5909887798036464,5207.0,15.0,16.0,8.0,36.0,23.0,14.0,7.0,9.0,45.0,89.0,24.0,53.0,44.0,37.0,55.0
103,0.9809978595259419,53.72603062426384,3394.0,11.0,0.0,8.0,17.0,30.0,20.0,6.0,2.0,39.0,63.0,49.0,21.0,103.0,23.0,84.0
104,0.9337584476311757,-9.717052922864061,1027.0,10.0,22.0,15.0,216.0,12.0,36.0,306.0,43.0,17.0,32.0,260.0,18.0,437.0,11.0,13.0
105,0.9067216290681486,36.26306077730366,1027.0,0.0,141.0,140.0,44.0,189.0,237.0,48.0,184.0,88.0,330.0,378.0,129.0,372.0,231.0,138.0
106,0.8952087873821669,35.66217919340055,1929.0,0.0,450.0,192.0,321.0,642.0,129.0,258.0,260.0,263.0,200.0,456.0,132.0,513.0,199.0,462.0
107,0.9659341423634549,3.3019232957778537,1254.0,22.0,79.0,54.0,135.0,21.0,139.0,39.0,57.0,30.0,187.0,217.0,133.0,13.0,24.0,59.0
108,0.9154737816336391,6.996483295654358,3077.0,10.0,8.0,47.0,9.0,12.0,11.0,13.0,55.0,5.0,46.0,125.0,152.0,151.0,42.0,155.0
109,0.9359174841605153,30.541200529291473,1546.0,141.0,0.0,282.0,423.0,212.0,353.0,71.0,211.0,422.0,140.0,494.0,563.0,281.0,219.0,704.0
110,0.9677067969936398,24.87545432517567,2086.0,0.0,13.0,14.0,16.0,15.0,12.0,11.0,10.0,9.0,6.0,105.0,8.0,17.0,7.0,19.0
111,0.8846312016426091,7.3524684270952925,1496.0,131.0,97.0,33.0,65.0,21.0,35.0,218.0,515.0,0.0,227.0,228.0,263.0,303.0,270.0,537.0
112,0.9700979573058216,-0.9458797600097956,3765.0,24.0,25.0,130.0,18.0,44.0,26.0,16.0,86.0,12.0,33.0,85.0,8.0,14.0,69.0,27.0
113,0.971311967603302,-2.061829268292683,6231.0,28.0,27.0,29.0,37.0,26.0,63.0,62.0,38.0,49.0,39.0,30.0,179.0,61.0,48.0,50.0
114,0.9126864611185084,-21.014354066985646,2187.0,157.0,41.0,215.0,411.0,429.0,65.0,159.0,216.0,75.0,391.0,379.0,43.0,720.0,40.0,510.0
115,0.963131840751889,17.56828846628797,2504.0,27.0,12.0,31.0,11.0,33.0,32.0,0.0,107.0,28.0,38.0,34.0,53.0,93.0,117.0,37.0
116,0.8882482310968408,1.6398237669807858,944.0,62.0,157.0,69.0,93.0,125.0,153.0,36.0,35.0,58.0,65.0,68.0,3.0,97.0,188.0,252.0
117,0.9338983933809741,-52.540993038375234,4440.0,203.0,205.0,153.0,54.0,208.0,206.0,156.0,157.0,209.0,155.0,305.0,201.0,158.0,353.0,197.0
118,0.9513115146600147,10.014368839805249,2164.0,187.0,18.0,258.0,211.0,185.0,68.0,23.0,206.0,140.0,46.0,116.0,207.0,0.0,163.0,279.0
119,0.929826298493335,6.633286810886252,765.0,19.0,0.0,33.0,8.0,230.0,35.0,34.0,225.0,32.0,12.0,20.0,107.0,117.0,31.0,338.0
120,0.9084970037336635,31.835323923271805,2299.0,0.0,125.0,95.0,251.0,283.0,193.0,158.0,130.0,220.0,188.0,30.0,161.0,225.0,25.0,23.0
121,0.8865421720857424,28.911774921847865,2795.0,85.0,127.0,0.0,213.0,86.0,16.0,298.0,212.0,340.0,210.0,30.0,39.0,553.0,258.0,468.0
122,0.8812094850652132,21.745040769137155,1835.0,0.0,108.0,135.0,243.0,354.0,163.0,161.0,406.0,181.0,186.0,404.0,355.0,159.0,535.0,25.0
123,0.9194483172057119,22.340094203595118,2439.0,0.0,95.0,222.0,133.0,219.0,165.0,252.0,37.0,277.0,106.0,535.0,214.0,47.0,220.0,130.0
124,0.8917866310741797,20.557430396528865,1829.0,28.0,0.0,110.0,115.0,82.0,117.0,87.0,197.0,295.0,89.0,107.0,30.0,204.0,225.0,164.0
125,0.9286394686828582,7.618654896039029,613.0,29.0,83.0,0.0,57.0,122.0,112.0,127.0,151.0,109.0,138.0,207.0,135.0,15.0,375.0,116.0
126,0.9926965757167343,12.144174643941163,5565.0,23.0,22.0,35.0,12.0,21.0,11.0,36.0,34.0,33.0,24.0,10.0,13.0,1.0,48.0,75.0
127,0.9080263494357643,-23.3696,2288.0,246.0,42.0,241.0,238.0,259.0,235.0,231.0,249.0,236.0,240.0,336.0,85.0,136.0,25.0,93.0
128,0.9891065222792801,59.909560263485844,3319.0,20.0,0.0,30.0,12.0,49.0,16.0,10.0,18.0,38.0,3.0,4.0,45.0,5.0,32.0,8.0
129,0.9209944488627896,5.734645571197209,1159.0,30.0,60.0,0.0,90.0,89.0,119.0,117.0,298.0,24.0,283.0,290.0,174.0,273.0,324.0,347.0
130,0.9190880705363338,27.08205128205128,1824.0,30.0,0.0,28.0,87.0,31.0,109.0,210.0,92.0,389.0,132.0,313.0,114.0,117.0,66.0,61.0
131,0.8814374181231426,6.952863332942967,3915.0,318.0,308.0,339.0,41.0,343.0,654.0,58.0,306.0,336.0,307.0,558.0,278.0,594.0,522.0,355.0
132,0.8935377866763297,7.226442482157977,2244.0,31.0,17.0,25.0,94.0,51.0,24.0,20.0,26.0,43.0,204.0,619.0,305.0,183.0,40.0,233.0
133,0.8973402258040912,29.63219094247246,1263.0,0.0,38.0,155.0,279.0,40.0,198.0,163.0,146.0,112.0,150.0,237.0,281.0,397.0,477.0,277.0
134,0.9679587396179449,-2.206813489332416,2032.0,171.0,24.0,30.0,176.0,11.0,182.0,27.0,33.0,22.0,183.0,31.0,16.0,50.0,15.0,178.0
135,0.9476701887390524,11.990903650508677,1917.0,19.0,13.0,17.0,26.0,34.0,12.0,11.0,0.0,28.0,27.0,20.0,6.0,14.0,18.0,35.0
136,0.912571214358082,17.797658282740677,1550.0,111.0,0.0,332.0,224.0,185.0,335.0,221.0,43.0,29.0,296.0,21.0,220.0,109.0,439.0,33.0
137,0.8344326709590967,-1.4601335180753243,1690.0,118.0,414.0,591.0,520.0,710.0,343.0,533.0,346.0,175.0,713.0,472.0,353.0,577.0,463.0,694.0
138,0.9330688360596598,12.023680490103676,878.0,112.0,0.0,110.0,214.0,15.0,9.0,85.0,26.0,100.0,95.0,211.0,88.0,97.0,212.0,257.0
139,0.9524808656178322,-5.060163195713068,1823.0,24.0,26.0,19.0,10.0,36.0,111.0,86.0,30.0,46.0,56.0,14.0,29.0,220.0,60.0,65.0
140,0.9324379666799423,-26.60329656710869,1643.0,27.0,75.0,25.0,106.0,77.0,101.0,111.0,20.0,196.0,118.0,108.0,170.0,105.0,189.0,23.0
141,0.9716169306661233,-9.888966806919122,2210.0,15.0,17.0,23.0,26.0,27.0,113.0,11.0,21.0,32.0,51.0,19.0,78.0,40.0,38.0,108.0
142,0.9578324785454746,2.0316440915460063,2905.0,24.0,63.0,21.0,73.0,30.0,70.0,12.0,42.0,33.0,149.0,39.0,94.0,40.0,51.0,11.0
143,0.8673776363044825,14.898911639918834,1801.0,141.0,213.0,0.0,201.0,355.0,426.0,203.0,427.0,785.0,356.0,196.0,62.0,134.0,349.0,429.0
144,0.9867473263262022,-16.17771047849788,4452.0,16.0,23.0,31.0,30.0,57.0,65.0,58.0,17.0,32.0,38.0,49.0,40.0,24.0,48.0,15.0
145,0.9197062250593827,30.416336142786317,1459.0,0.0,9.0,119.0,149.0,255.0,64.0,195.0,202.0,10.0,35.0,46.0,20.0,156.0,60.0,124.0
146,0.9139543749936457,30.122634898388227,1565.0,0.0,109.0,147.0,324.0,17.0,16.0,255.0,155.0,215.0,82.0,136.0,210.0,286.0,27.0,34.0
147,0.9797742047901514,19.8507726790138,2869.0,14.0,22.0,13.0,18.0,16.0,31.0,0.0,39.0,19.0,41.0,34.0,38.0,56.0,27.0,80.0
148,0.9140324120456247,11.80133872189947,1816.0,103.0,15.0,0.0,27.0,112.0,215.0,14.0,16.0,192.0,184.0,264.0,259.0,367.0,211.0,260.0
149,0.9488301206751985,-0.17852413627061514,1654.0,27.0,31.0,10.0,26.0,32.0,97.0,51.0,11.0,39.0,35.0,17.0,100.0,48.0,47.0,30.0
150,0.9807387568133908,-2.118854415274463,6359.0,33.0,38.0,42.0,24.0,37.0,29.0,69.0,47.0,56.0,51.0,65.0,19.0,60.0,15.0,34.0
151,0.9688189135103105,22.189107763615297,1505.0,0.0,128.0,77.0,23.0,205.0,79.0,36.0,105.0,11.0,40.0,80.0,10.0,235.0,15.0,18.0
152,0.8898025243365978,5.205824076853798,553.0,0.0,201.0,68.0,404.0,63.0,65.0,204.0,390.0,134.0,209.0,129.0,268.0,399.0,80.0,274.0
153,0.9130856566664258,10.104166666666666,1079.0,41.0,125.0,162.0,0.0,203.0,167.0,122.0,241.0,83.0,403.0,208.0,171.0,322.0,126.0,247.0
154,0.9246350161735799,9.237031521469348,1461.0,114.0,26.0,25.0,191.0,116.0,37.0,20.0,343.0,457.0,36.0,229.0,228.0,420.0,78.0,0.0
155,0.9318876881293001,-12.052436974789916,957.0,10.0,11.0,7.0,8.0,49.0,40.0,37.0,4.0,95.0,52.0,3.0,124.0,91.0,15.0,166.0
156,0.9146075948080705,34.698409740340416,4256.0,0.0,227.0,145.0,412.0,146.0,149.0,185.0,339.0,72.0,152.0,74.0,334.0,561.0,483.0,373.0
157,0.8724767206593393,22.983437206522666,1230.0,273.0,0.0,205.0,411.0,479.0,341.0,136.0,206.0,68.0,617.0,274.0,344.0,343.0,472.0,138.0
158,0.9094897225086633,7.733907633405121,1293.0,25.0,17.0,51.0,102.0,0.0,184.0,16.0,78.0,193.0,325.0,174.0,339.0,82.0,314.0,79.0
159,0.9190618711165311,0.6393581081081081,1023.0,10.0,16.0,7.0,13.0,11.0,22.0,8.0,208.0,116.0,249.0,75.0,211.0,412.0,84.0,445.0
160,0.9135906838446562,28.06454659949622,1397.0,0.0,71.0,176.0,245.0,141.0,281.0,35.0,107.0,36.0,105.0,198.0,75.0,39.0,212.0,140.0
161,0.9943729195935235,-18.390913508260446,6051.0,26.0,15.0,34.0,18.0,9.0,13.0,24.0,7.0,37.0,22.0,31.0,19.0,11.0,65.0,124.0
162,0.9495478429554227,9.612205670350793,2061.0,35.0,34.0,36.0,33.0,21.0,22.0,37.0,20.0,27.0,28.0,0.0,86.0,19.0,103.0,24.0
163,0.9607868855827407,21.35229087335708,1212.0,0.0,106.0,177.0,133.0,72.0,169.0,73.0,170.0,140.0,35.0,103.0,131.0,101.0,23.0,149.0
164,0.9142740921618007,8.195494099415901,1545.0,100.0,27.0,29.0,28.0,50.0,83.0,97.0,0.0,79.0,26.0,201.0,74.0,171.0,82.0,34.0
